2	33.946328	-118.394908	-2
2	33.866328	-118.224908	1
0	34.176328	-118.344908	2
1	34.136328	-118.334908	2
1	34.046328	-118.394908	6
1	34.026328	-118.194908	4
0	34.286328	-118.564908	0
0	34.296328	-118.484908	0
0	34.226328	-118.274908	16
1	34.006328	-118.434908	10
1	34.096328	-118.154908	4
2	33.796328	-118.364908	3
0	34.146328	-118.434908	2
0	34.206328	-118.614908	0
0	34.216328	-118.354908	2
1	34.116328	-118.454908	7
2	33.836328	-118.264908	3
1	34.086328	-118.444908	7
2	33.826328	-118.344908	3
1	34.066328	-118.324908	12
2	33.936328	-118.284908	1
2	33.916328	-118.404908	5
0	34.176328	-118.574908	0
3	33.736328	-118.314908	3
3	33.726328	-118.304908	3
1	34.126328	-118.334908	12
3	33.746328	-118.384908	3
1	34.036328	-118.424908	7
1	34.026328	-118.184908	4
2	33.976328	-118.224908	4
2	33.966328	-118.224908	1
2	33.856328	-118.154908	1
0	34.296328	-118.554908	0
0	34.306328	-118.494908	0
1	33.996328	-118.464908	10
1	34.056328	-118.234908	11
0	34.156328	-118.444908	2
2	33.896328	-118.334908	1
0	34.266328	-118.594908	0
0	34.226328	-118.384908	2
1	34.116328	-118.224908	9
1	34.106328	-118.464908	7
1	34.076328	-118.454908	7
1	34.066328	-118.554908	8
2	33.926328	-118.414908	5
0	34.186328	-118.564908	0
0	34.196328	-118.324908	2
0	34.246328	-118.614908	0
1	34.036328	-118.314908	11
1	34.026328	-118.414908	7
1	34.086328	-118.254908	13
0	34.316328	-118.504908	0
1	34.006328	-118.294908	1
0	34.246328	-118.414908	0
1	33.986328	-118.454908	10
2	33.996328	-118.274908	1
2	33.976328	-118.394908	1
0	34.166328	-118.414908	2
0	34.276328	-118.604908	0
0	34.226328	-118.594908	0
0	34.236328	-118.374908	0
1	34.096328	-118.474908	7
2	33.816328	-118.244908	-2
0	34.166328	-118.354908	2
1	34.066328	-118.464908	8
1	34.056328	-118.464908	8
2	33.916328	-118.264908	1
2	33.896328	-118.424908	5
2	33.906328	-118.184908	1
