2	37.547737	-122.284620	-2
2	37.555537	-122.378220	-2
2	37.539937	-122.284620	-2
0	37.789537	-122.214420	13
5	37.305937	-121.980420	12
5	37.274737	-122.011620	8
5	37.266937	-121.840020	2
1	37.742737	-122.167620	11
1	37.734937	-122.432820	-2
3	37.461937	-122.245620	-2
5	37.235737	-121.949220	8
5	37.227937	-121.996020	8
0	37.758337	-122.495220	22
3	37.485337	-122.191020	5
4	37.399537	-122.058420	1
2	37.578937	-122.113020	-2
2	37.571137	-122.113020	-2
4	37.352737	-121.949220	9
0	37.766137	-122.432820	23
0	37.773937	-122.510820	21
0	37.781737	-122.276820	19
1	37.703737	-122.479620	14
2	37.508737	-121.957020	0
5	37.259137	-121.855620	2
4	37.368337	-122.035020	1
2	37.516537	-121.996020	0
4	37.360537	-121.855620	6
4	37.313737	-121.847820	6
4	37.344937	-121.793220	6
1	37.719337	-122.245620	-2
0	37.922137	-122.339220	3
1	37.688137	-122.144220	11
5	37.243537	-121.933620	8
3	37.446337	-122.035020	1
3	37.477537	-122.222220	-2
5	37.274737	-122.035020	10
4	37.376137	-121.933620	-2
0	37.789537	-122.159820	13
5	37.266937	-122.035020	10
1	37.742737	-122.222220	-2
1	37.664737	-122.440620	4
5	37.227937	-121.957020	8
3	37.415137	-121.988220	7
3	37.407337	-122.113020	1
3	37.446337	-122.175420	5
4	37.399537	-121.879020	9
3	37.500937	-122.167620	5
4	37.305937	-121.871220	6
4	37.329337	-121.957020	12
0	37.828537	-122.261220	17
0	37.773937	-122.456220	21
0	37.976737	-122.323620	3
0	38.000137	-122.276820	3
2	37.508737	-121.996020	0
5	37.259137	-121.816620	2
3	37.430737	-121.910220	9
4	37.360537	-122.066220	1
4	37.368337	-121.847820	6
4	37.321537	-121.886820	6
3	37.469737	-121.949220	7
4	37.344937	-121.972620	7
1	37.633537	-122.089620	-2
0	37.766137	-122.253420	19
1	37.610137	-122.105220	-2
1	37.727137	-122.159820	11
5	37.282537	-121.785420	2
0	37.929937	-122.362620	3
4	37.321537	-122.027220	10
5	37.243537	-121.801020	2
3	37.438537	-122.011620	1
4	37.368337	-121.824420	6
3	37.477537	-122.152020	5
2	37.555537	-122.019420	0
2	37.532137	-122.331420	-2
4	37.376137	-122.050620	1
4	37.383937	-121.925820	9
0	37.805137	-122.230020	13
0	37.906537	-122.315820	3
1	37.664737	-122.120820	-2
1	37.656937	-122.448420	4
4	37.391737	-122.027220	1
1	37.641337	-122.074020	-2
3	37.407337	-121.996020	7
3	37.500937	-122.237820	-2
3	37.454137	-121.964820	7
4	37.321537	-121.808820	-2
2	37.610137	-122.027220	0
4	37.337137	-121.933620	12
4	37.352737	-122.089620	1
2	37.539937	-122.035020	0
0	37.781737	-122.448420	21
0	37.789537	-122.464020	21
0	37.797337	-122.323620	15
3	37.422937	-122.003820	7
0	37.945537	-122.386020	3
1	37.742737	-122.417220	-2
1	37.734937	-122.183220	11
1	37.672537	-122.425020	4
3	37.469737	-122.035020	1
0	37.758337	-122.245620	19
2	37.578937	-122.362620	-2
2	37.586737	-122.487420	18
0	37.766137	-122.183220	13
3	37.461937	-122.253420	-2
1	37.727137	-122.214420	-2
1	37.703737	-122.230020	37
0	37.937737	-122.354820	3
1	37.695937	-122.159820	11
3	37.438537	-121.957020	7
5	37.220137	-121.964820	8
3	37.493137	-122.269020	-2
4	37.407337	-122.027220	1
5	37.212337	-121.894620	2
2	37.532137	-122.011620	0
2	37.578937	-122.003820	0
2	37.524337	-122.214420	-2
1	37.625737	-122.035020	-2
0	37.805137	-122.175420	13
0	37.953337	-122.300220	3
3	37.430737	-121.988220	7
5	37.290337	-122.042820	10
1	37.649137	-122.456220	4
0	37.961137	-122.331420	3
1	37.695937	-122.081820	-2
5	37.251337	-122.042820	8
3	37.422937	-122.097420	1
3	37.500937	-122.058420	-2
3	37.454137	-121.910220	9
4	37.305937	-121.793220	2
2	37.539937	-121.949220	0
0	37.844137	-122.245620	17
0	37.789537	-122.409420	24
0	37.797337	-122.471820	21
0	37.992337	-122.308020	3
0	37.890937	-122.261220	16
1	37.742737	-122.471820	14
1	37.734937	-122.378220	-2
5	37.235737	-121.894620	2
5	37.305937	-121.910220	6
0	37.758337	-122.440620	23
4	37.391737	-121.910220	9
4	37.399537	-122.128620	1
4	37.360537	-122.019420	10
2	37.586737	-122.432820	18
4	37.352737	-122.019420	10
0	37.766137	-122.393820	24
1	37.617937	-122.105220	-2
0	37.781737	-122.269020	19
5	37.298137	-121.894620	6
1	37.711537	-122.175420	11
2	37.508737	-122.245620	-2
1	37.750537	-122.175420	11
1	37.680337	-122.495220	4
5	37.220137	-121.910220	8
5	37.212337	-121.972620	8
3	37.493137	-122.198820	-2
4	37.407337	-121.957020	7
2	37.594537	-122.401620	-2
2	37.602337	-122.105220	-2
4	37.368337	-122.097420	1
2	37.516537	-122.315820	-2
3	37.422937	-121.972620	7
0	37.953337	-122.354820	3
0	37.898737	-122.300220	3
1	37.727137	-122.409420	-2
5	37.282537	-122.035020	10
0	37.922137	-122.300220	3
1	37.649137	-122.136420	-2
1	37.641337	-122.401620	4
0	37.929937	-122.370420	3
3	37.438537	-122.261220	-2
4	37.337137	-121.793220	-2
2	37.516537	-121.957020	0
4	37.313737	-121.933620	12
0	37.797337	-122.401620	24
0	37.812937	-122.308020	15
5	37.266937	-121.980420	8
5	37.227937	-121.886820	2
3	37.415137	-122.042820	1
3	37.446337	-122.230020	5
4	37.399537	-121.918020	9
4	37.305937	-121.941420	12
4	37.329337	-121.886820	6
4	37.352737	-121.840020	6
0	37.781737	-122.198820	13
1	37.711537	-122.230020	-2
2	37.508737	-122.066220	0
1	37.750537	-122.214420	11
1	37.680337	-122.175420	11
3	37.415137	-122.120820	1
3	37.477537	-122.003820	-2
3	37.469737	-122.284620	-2
2	37.602337	-122.425020	-2
4	37.313737	-122.019420	10
4	37.321537	-121.957020	12
4	37.344937	-121.902420	6
0	37.820737	-122.253420	17
0	37.961137	-122.347020	3
0	37.968937	-122.284620	3
1	37.727137	-122.464020	14
1	37.719337	-122.417220	-2
1	37.695937	-122.409420	4
3	37.446337	-122.019420	1
3	37.438537	-122.206620	5
3	37.477537	-122.144220	5
3	37.493137	-122.019420	-2
2	37.602337	-122.066220	-2
0	37.836337	-122.214420	17
4	37.376137	-121.980420	7
0	37.859737	-122.230020	16
4	37.368337	-122.058420	1
5	37.290337	-121.793220	2
1	37.656937	-122.393820	4
5	37.227937	-121.785420	2
3	37.407337	-122.066220	1
5	37.251337	-121.793220	2
3	37.500937	-122.308020	-2
4	37.305937	-122.042820	10
2	37.586737	-122.074020	-2
2	37.563337	-122.120820	-2
4	37.329337	-122.035020	10
4	37.337137	-121.879020	6
2	37.555537	-122.323620	-2
2	37.532137	-122.222220	-2
0	37.797337	-122.222220	13
5	37.274737	-121.816620	2
1	37.734937	-122.128620	11
3	37.477537	-121.933620	-2
0	37.750537	-122.409420	23
0	37.758337	-122.191020	13
2	37.594537	-122.042820	0
2	37.578937	-122.417220	-2
4	37.321537	-121.964820	12
2	37.524337	-121.925820	0
2	37.571137	-122.027220	0
4	37.344937	-122.081820	1
0	37.766137	-122.144220	13
5	37.305937	-121.957020	12
0	37.968937	-122.339220	3
0	37.914337	-122.315820	3
1	37.711537	-122.425020	-2
5	37.290337	-121.762020	2
1	37.695937	-122.089620	-2
1	37.688137	-122.417220	4
3	37.438537	-122.027220	1
3	37.454137	-122.245620	-2
3	37.493137	-121.949220	-2
3	37.485337	-121.996020	-2
2	37.578937	-122.058420	0
2	37.524337	-122.284620	-2
0	37.906537	-122.362620	3
1	37.649137	-122.386020	4
1	37.641337	-122.152020	-2
3	37.407337	-121.886820	9
5	37.251337	-121.988220	8
4	37.376137	-121.832220	6
2	37.563337	-122.081820	0
4	37.337137	-122.042820	10
0	37.773937	-122.167620	13
5	37.274737	-121.871220	2
3	37.461937	-121.910220	9
5	37.235737	-122.027220	8
0	37.750537	-122.464020	22
0	37.758337	-122.386020	23
3	37.485337	-122.300220	-2
2	37.516537	-122.074020	0
2	37.586737	-122.378220	-2
2	37.524337	-121.996020	0
2	37.547737	-122.035020	0
1	37.610137	-122.440620	4
5	37.298137	-121.902420	6
0	37.984537	-122.331420	3
1	37.711537	-122.479620	14
1	37.703737	-122.432820	4
2	37.508737	-122.315820	-2
4	37.329337	-121.832220	6
1	37.680337	-122.425020	4
3	37.454137	-122.191020	5
3	37.485337	-121.941420	-2
4	37.407337	-122.011620	7
2	37.594537	-122.487420	18
4	37.313737	-121.769820	-2
2	37.516537	-122.245620	-2
0	37.851937	-122.261220	16
4	37.337137	-121.972620	12
1	37.633537	-122.425020	4
1	37.625737	-122.113020	-2
5	37.290337	-121.996020	10
1	37.719337	-122.167620	11
2	37.500937	-122.269020	-2
5	37.251337	-121.902420	2
3	37.461937	-121.988220	7
4	37.360537	-122.105220	1
2	37.539937	-122.308020	-2
0	37.789537	-122.300220	19
0	37.812937	-122.237820	17
5	37.266937	-121.925820	12
0	37.890937	-122.276820	16
1	37.742737	-122.206620	11
